,Date,SumA,SumB,SumC,SumD,POD,FAR,Accuracy,Start,Duration
2019124,2019-05-04 00:00:00,13416989,585040,124349,328811,0.9908170817388946,0.04178251594822436,0.9509249585045204,2021-03-11 15:24:23.341799,30.575585
2019125,2019-05-05 00:00:00,13636324,632609,188735,445096,0.9863483403578965,0.04433470953994948,0.9448864653563595,2021-03-11 15:24:23.341799,30.996992
2019126,2019-05-06 00:00:00,12535930,632029,155154,386741,0.9877745667745954,0.04799749148672167,0.9425826854173648,2021-03-11 15:24:23.341799,32.051903
2019127,2019-05-07 00:00:00,13025341,662774,111971,282358,0.991476871372165,0.04841966918016104,0.9449850466296902,2021-03-11 15:24:23.341799,32.011798
2019128,2019-05-08 00:00:00,11661310,563908,126912,408096,0.9892339998347504,0.04612662121853369,0.9458614604474874,2021-03-11 15:24:23.341799,31.094363
2019129,2019-05-09 00:00:00,11425909,568654,159949,434330,0.9861944622487173,0.047409313703217035,0.9421231118795518,2021-03-11 15:24:23.341799,31.483146
2019130,2019-05-10 00:00:00,11296247,579597,158839,353323,0.9861337575291883,0.04880469969123879,0.9403910524421767,2021-03-11 15:24:23.341799,31.670008
2019131,2019-05-11 00:00:00,9597533,447491,124763,298727,0.9871673316673345,0.04454852472229036,0.945335699030445,2021-03-11 15:24:23.341799,32.345752
2019132,2019-05-12 00:00:00,9944565,438730,114681,257116,0.9885994437356438,0.04225344652155217,0.9485442802348878,2021-03-11 15:24:23.341799,31.179888
2019133,2019-05-13 00:00:00,10488286,510593,95674,268013,0.9909604722618,0.046422276306521786,0.9466434782425026,2021-03-11 15:24:23.341799,31.415122
2019134,2019-05-14 00:00:00,9365623,495149,94087,242774,0.9900539234289423,0.05021401975423425,0.9422183559655462,2021-03-11 15:24:23.341799,31.722447
2019135,2019-05-15 00:00:00,10203834,810428,89615,290583,0.9912939773636611,0.07357987307728833,0.9210104735108114,2021-03-11 15:24:23.341799,31.302685
2019136,2019-05-16 00:00:00,10524045,513260,85662,223369,0.9919260729820343,0.0465022938117593,0.9472145016682038,2021-03-11 15:24:23.341799,31.190054
2019137,2019-05-17 00:00:00,11048331,370063,58868,174603,0.9947000139279039,0.032409373857654585,0.9631877815268199,2021-03-11 15:24:23.341799,32.584529
2019138,2019-05-18 00:00:00,10851031,351601,83839,155526,0.9923328763853617,0.03138557081942886,0.9619437061554902,2021-03-11 15:24:23.341799,32.163943
2019139,2019-05-19 00:00:00,10764860,441133,96195,212275,0.9911431255987563,0.039365810776430074,0.9533345150355688,2021-03-11 15:24:23.341799,31.926226
2019140,2019-05-20 00:00:00,10493366,466154,108900,287001,0.989728610846021,0.0425341620800911,0.9493586367251378,2021-03-11 15:24:23.341799,31.83281
2019141,2019-05-21 00:00:00,11416257,545703,98218,236681,0.9914700409701701,0.04561986497196112,0.9476353270375792,2021-03-11 15:24:23.341799,31.813468
2019142,2019-05-22 00:00:00,9616735,433729,70671,188922,0.9927048582458503,0.043155121992377664,0.951076895113189,2021-03-11 15:24:23.341799,31.597774
2019143,2019-05-23 00:00:00,9625308,301365,93684,159209,0.9903607287669338,0.03035911427726087,0.9611919604431073,2021-03-11 15:24:23.341799,31.544023
2019144,2019-05-24 00:00:00,9645707,301192,72347,159739,0.9925554025528156,0.03027998977369731,0.9633029226391433,2021-03-11 15:24:23.341799,30.921342
2019145,2019-05-25 00:00:00,8798831,310377,54961,153727,0.9937923773226206,0.03407288537049544,0.9607917924819079,2021-03-11 15:24:23.341799,31.106879
2019146,2019-05-26 00:00:00,6866400,285304,60907,133573,0.9912076944186248,0.03989314994021005,0.9528719944940122,2021-03-11 15:24:23.341799,31.34322
2019147,2019-05-27 00:00:00,7020977,363580,81137,197397,0.9885756550796002,0.049235180932315915,0.9419663684014714,2021-03-11 15:24:23.341799,31.095085
2019148,2019-05-28 00:00:00,7037718,285599,92540,202718,0.9870215074966432,0.03899858493084486,0.950366177401942,2021-03-11 15:24:23.341799,30.955928
2019149,2019-05-29 00:00:00,7195350,337313,119723,226733,0.9836333827427286,0.04478004657848094,0.941994022428142,2021-03-11 15:24:23.341799,30.952927
2019150,2019-05-30 00:00:00,6630537,330666,101711,214058,0.9848919707057732,0.047501272409380964,0.9405828413246609,2021-03-11 15:24:23.341799,31.244336
2019151,2019-05-31 00:00:00,5468336,306041,65895,151642,0.9880931966880313,0.052999830111542766,0.9379270129711474,2021-03-11 15:24:23.341799,32.351306
